id_str,created_at,full_text,lang,in_reply_to_status_id_str,in_reply_to_user_id,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,source,quoted_status.id_str,quoted_status.created_at,quoted_status.full_text,quoted_status.lang,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.user.id_str,quoted_status.source,user.id_str,user.created_at,user.description,user.followers_count,user.friends_count,user.lang,user.location,user.name,user.screen_name,user.profile_banner_url,user.profile_image_url,user.statuses_count,user.url,user.verified,shorten_urls,n_urls,url
1348469839174774788,2021-01-11 03:20:37+00:00,Johnny Depp accusa Amber Heard di non aver mantenuto una promessa? Il nuovo scambio al veleno https://t.co/4Ym9jrKWsw,it,,,[],,[],"[{'display_url': 'informazione.it/a/84BFA9B0-C99…', 'indices': [94, 117], 'expanded_url': 'https://www.informazione.it/a/84BFA9B0-C999-4D23-B685-3CBF89F574BE/Johnny-Depp-accusa-Amber-Heard-di-non-aver-mantenuto-una-promessa-Il-nuovo-scambio-al-veleno', 'url': 'https://t.co/4Ym9jrKWsw'}]",[],"<a href=""https://www.toscana.net"" rel=""nofollow"">MSWOR</a>",,,,,,,,,,,,,,317737372.0,2011-06-15 11:56:42+00:00,"Sezione cultura e spettacolo di informazione.it. Le notizie dal mondo della cultura e dello spettacolo: musica, teatro, film, gossip",1128.0,0.0,,Italia,informazione cultura,infoitcultura,https://pbs.twimg.com/profile_banners/317737372/1446219269,http://pbs.twimg.com/profile_images/660117487078477824/LReRqRVe_normal.jpg,1643591.0,https://t.co/zYwZ84XM1Q,False,['https://t.co/4Ym9jrKWsw'],1,https://www.informazione.it/a/84BFA9B0-C999-4D23-B685-3CBF89F574BE/Johnny-Depp-accusa-Amber-Heard-di-non-aver-mantenuto-una-promessa-Il-nuovo-scambio-al-veleno
1347975630533644296,2021-01-09 18:36:49+00:00,Amber Heard is yet to give bulk of £5m divorce settlement to charity  https://t.co/IysPoJtHbR via @MailOnline,en,,,[],,[],"[{'display_url': 'mol.im/a/9128225', 'indices': [70, 93], 'expanded_url': 'https://mol.im/a/9128225', 'url': 'https://t.co/IysPoJtHbR'}]","[{'indices': [98, 109], 'screen_name': 'MailOnline', 'id_str': '15438913', 'name': 'Daily Mail Online', 'id': 15438913}]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,1.0606056890249298e+18,2018-11-08 18:51:16+00:00,"A Socialist for: NHS, ClientEarth, Climate protection, renewable energy and against wars, poverty, inequality, racism, factory farming + animal experimentation.",8405.0,9237.0,,,#FreePalestine #FreeAssange #BDS #Yemen #Kashmir,ChristineJameis,https://pbs.twimg.com/profile_banners/1060605689024929792/1616714838,http://pbs.twimg.com/profile_images/1375227827621093377/xC0NIgdX_normal.jpg,521758.0,,False,['https://t.co/IysPoJtHbR'],1,https://www.dailymail.co.uk/news/article-9128225/Amber-Heard-bulk-5million-divorce-settlement-charity.html
1347981471349436426,2021-01-09 19:00:01+00:00,Asegura Johnny Depp que Amber Heard miente sobre donaciones a organizaciones: https://t.co/Meo927nOkx,es,,,[],,[],"[{'display_url': 'bit.ly/2Xn87e6', 'indices': [78, 101], 'expanded_url': 'https://bit.ly/2Xn87e6', 'url': 'https://t.co/Meo927nOkx'}]",[],"<a href=""http://lado.mx"" rel=""nofollow"">directoalcorreo</a>",,,,,,,,,,,,,,92356864.0,2009-11-24 20:25:58+00:00,"Información en verdadero tiempo real, noticias cada tres minutos
Web: https://t.co/a2kLsL6GRT 
FB: https://t.co/Por3Pp69vV 
Contacto: lado2mx@gmail.com",2754.0,2175.0,,Mexico,Lado.mx,lado_mx,https://pbs.twimg.com/profile_banners/92356864/1404190278,http://pbs.twimg.com/profile_images/483835142784286721/qfznLNQ0_normal.png,993556.0,https://t.co/bJILBneSdL,False,['https://t.co/Meo927nOkx'],1,https://lado.mx/n.php?id=5173727
1347696724765147137,2021-01-09 00:08:32+00:00,"Fighting Stigma :  Johnny Depp accuse Amber Heard d'avoir gardé les 7 millions de dollars promis à des œuvres ...: ... l'Union américaine pour les libertés civiles, qui lutte pour la prévention de la violence faite aux femmes, et l'Hôpital pour enfants… https://t.co/izPufyh1V7",fr,,,[],,[],"[{'display_url': 'dlvr.it/RqBjKD', 'indices': [254, 277], 'expanded_url': 'http://dlvr.it/RqBjKD', 'url': 'https://t.co/izPufyh1V7'}]",[],"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,,,,,184454249.0,2010-08-29 16:08:03+00:00,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,1294.0,1087.0,,Français | Italiano,Stigmabase | FR,pairsonnalitesF,https://pbs.twimg.com/profile_banners/184454249/1385143464,http://pbs.twimg.com/profile_images/378800000775024654/484314617bea45beddbdd543bb5dca9e_normal.png,609233.0,https://t.co/DTaqNj9Hmn,False,['https://t.co/izPufyh1V7'],1,https://www.google.com/url?rct=j&sa=t&url=https%3A%2F%2Fwww.lci.fr%2Fculture%2Fjohnny-depp-accuse-amber-heard-d-avoir-garde-les-7-millions-de-dollars-promis-a-des-organisations-caritatives-2174952.html&ct=ga&cd=CAIyGTg4ZjMzMmQxOWMxNzE2OTY6Y2E6ZnI6Q0E&usg=AFQjCNE9D8ZeMpUZc33_Uh11BvEHGDglsA&utm_source=dlvr.it&utm_medium=twitter
1345863761119203329,2021-01-03 22:45:00+00:00,"¿Johnny Depp o Amber Heard?
https://t.co/t1tTCCY5vC",en,,,[],,[],"[{'display_url': 'bit.ly/32x5d9s', 'indices': [28, 51], 'expanded_url': 'https://bit.ly/32x5d9s', 'url': 'https://t.co/t1tTCCY5vC'}]",[],"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,,,,,20699817.0,2009-02-12 18:18:34+00:00,"Somos un medio que habla música, sexo, tecnología, cultura, tv, relaciones, deportes, calle y cualquier cosa que nos afecte a los jóvenes iberoamericanos.",145736.0,38142.0,,LATAM,breinguash,breinguash,https://pbs.twimg.com/profile_banners/20699817/1497489938,http://pbs.twimg.com/profile_images/874294725158850565/wiSIQ1k0_normal.jpg,844710.0,https://t.co/4xKjx0KBIB,False,['https://t.co/t1tTCCY5vC'],1,https://bit.ly/32x5d9s
1353551832992378883,2021-01-25 03:54:39+00:00,Amber Heard &amp; the missing charity donations - YouTube  https://t.co/9ivhLVcOWy,en,,,[],,[],"[{'display_url': 'm.youtube.com/watch?v=btxFY3…', 'indices': [59, 82], 'expanded_url': 'https://m.youtube.com/watch?v=btxFY3vWhNQ', 'url': 'https://t.co/9ivhLVcOWy'}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,76574312.0,2009-09-23 06:10:32+00:00,Britt. 31. She/her-Animal nut-vegetarian-activist-film/art lover-pansexual-demiromantic-atheist-aspiring author/director. NSFW happens. Banner @_akreon_.,1177.0,455.0,,"New Jersey, USA",🏳️‍🌈Rainbow fangs🐺 NOT SPOILER FREE,Astraea_Styx,https://pbs.twimg.com/profile_banners/76574312/1582666218,http://pbs.twimg.com/profile_images/1237916895132766208/tfBOpD2I_normal.jpg,695453.0,,False,['https://t.co/9ivhLVcOWy'],1,https://www.youtube.com/watch?app=desktop&v=btxFY3vWhNQ
1353551575596326913,2021-01-25 03:53:38+00:00,Amber Heard Can't Go Any Lower - YouTube  https://t.co/va8g3KuC32,en,,,[],,[],"[{'display_url': 'm.youtube.com/watch?v=C1r8Lw…', 'indices': [42, 65], 'expanded_url': 'https://m.youtube.com/watch?v=C1r8LwozLVs&t=213s', 'url': 'https://t.co/va8g3KuC32'}]",[],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,76574312.0,2009-09-23 06:10:32+00:00,Britt. 31. She/her-Animal nut-vegetarian-activist-film/art lover-pansexual-demiromantic-atheist-aspiring author/director. NSFW happens. Banner @_akreon_.,1177.0,455.0,,"New Jersey, USA",🏳️‍🌈Rainbow fangs🐺 NOT SPOILER FREE,Astraea_Styx,https://pbs.twimg.com/profile_banners/76574312/1582666218,http://pbs.twimg.com/profile_images/1237916895132766208/tfBOpD2I_normal.jpg,695453.0,,False,['https://t.co/va8g3KuC32'],1,https://www.youtube.com/watch?app=desktop&v=C1r8LwozLVs&t=213s
1353689161010712576,2021-01-25 13:00:20+00:00,"Aquaman 2 can focus on Mera, movie can push ‘girl power &amp; feminism’ https://t.co/PYKtqdIcij
#Aquaman #aquaman2 #WarnerBros @aquamanmovie @Aquaman88 #AmberHeardIsALiar @amberheardgifs @amberheardsourc @amberheard_com @AmberHeardIT @AmberHeardPH @AmberHeardRus @AmberHeard_best",en,,,"[{'indices': [96, 104], 'text': 'Aquaman'}, {'indices': [105, 114], 'text': 'aquaman2'}, {'indices': [115, 126], 'text': 'WarnerBros'}, {'indices': [152, 170], 'text': 'AmberHeardIsALiar'}]",,[],"[{'display_url': 'devdiscourse.com/article/entert…', 'indices': [72, 95], 'expanded_url': 'https://www.devdiscourse.com/article/entertainment/1421063-aquaman-2-can-focus-on-mera-movie-can-push-girl-power-feminism', 'url': 'https://t.co/PYKtqdIcij'}]","[{'indices': [127, 140], 'screen_name': 'aquamanmovie', 'id_str': '859174864220938241', 'name': 'Aquaman Movie', 'id': 859174864220938241}, {'indices': [141, 151], 'screen_name': 'Aquaman88', 'id_str': '813251817870127104', 'name': 'Aquaman talks Movies 📽️', 'id': 813251817870127104}, {'indices': [171, 186], 'screen_name': 'amberheardgifs', 'id_str': '1272954354581078016', 'name': 'amber heard gifs', 'id': 1272954354581078016}, {'indices': [187, 203], 'screen_name': 'amberheardsourc', 'id_str': '3919740867', 'name': 'Amber Heard Source', 'id': 3919740867}, {'indices': [204, 219], 'screen_name': 'amberheard_com', 'id_str': '1375581206679539716', 'name': 'Amber Heard Network', 'id': 1375581206679539716}, {'indices': [220, 233], 'screen_name': 'AmberHeardIT', 'id_str': '79199888', 'name': 'Amber Heard Italia Fans', 'id': 79199888}, {'indices': [234, 247], 'screen_name': 'AmberHeardPH', 'id_str': '1087759654095020032', 'name': 'Amber Heard PH', 'id': 1087759654095020032}, {'indices': [248, 262], 'screen_name': 'AmberHeardRus', 'id_str': '590851666', 'name': 'Amber Heard Russia', 'id': 590851666}, {'indices': [263, 279], 'screen_name': 'AmberHeard_best', 'id_str': '1011892601941872641', 'name': 'Amber Heard', 'id': 1011892601941872641}]","<a href=""http://www.devdiscourse.com/"" rel=""nofollow"">Devdiscourse News Desk</a>",,,,,,,,,,,,,,9.379626262224978e+17,2017-12-05 08:31:31+00:00,"Devdiscourse: World's leading Website for International Development News, Opinions, Interviews and Breaking News.",87222.0,686.0,,National Capital Region,Devdiscourse,dev_discourse,https://pbs.twimg.com/profile_banners/937962626222497793/1573131283,http://pbs.twimg.com/profile_images/994485257327046656/8DSy51HP_normal.jpg,596382.0,https://t.co/CELXEGzKqt,False,['https://t.co/PYKtqdIcij'],1,https://www.devdiscourse.com/article/entertainment/1421063-aquaman-2-can-focus-on-mera-movie-can-push-girl-power-feminism
1355701081733427201,2021-01-31 02:15:00+00:00,"¿Johnny Depp o Amber Heard?
https://t.co/t1tTCCY5vC",en,,,[],,[],"[{'display_url': 'bit.ly/32x5d9s', 'indices': [28, 51], 'expanded_url': 'https://bit.ly/32x5d9s', 'url': 'https://t.co/t1tTCCY5vC'}]",[],"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,,,,,20699817.0,2009-02-12 18:18:34+00:00,"Somos un medio que habla música, sexo, tecnología, cultura, tv, relaciones, deportes, calle y cualquier cosa que nos afecte a los jóvenes iberoamericanos.",145736.0,38143.0,,LATAM,breinguash,breinguash,https://pbs.twimg.com/profile_banners/20699817/1497489938,http://pbs.twimg.com/profile_images/874294725158850565/wiSIQ1k0_normal.jpg,844713.0,https://t.co/4xKjx0KBIB,False,['https://t.co/t1tTCCY5vC'],1,https://bit.ly/32x5d9s
1346482503192756225,2021-01-05 15:43:39+00:00,"Aquaman 2: ‘We'll be coming back,’ says Amber Heard https://t.co/lbKaKXm7kl",en,,,[],,[],"[{'display_url': 'devdiscourse.com/article/entert…', 'indices': [52, 75], 'expanded_url': 'https://www.devdiscourse.com/article/entertainment/1394262-aquaman-2-well-be-coming-back-says-amber-heard', 'url': 'https://t.co/lbKaKXm7kl'}]",[],"<a href=""http://www.devdiscourse.com/"" rel=""nofollow"">Devdiscourse News Desk</a>",,,,,,,,,,,,,,9.379626262224978e+17,2017-12-05 08:31:31+00:00,"Devdiscourse: World's leading Website for International Development News, Opinions, Interviews and Breaking News.",87234.0,686.0,,National Capital Region,Devdiscourse,dev_discourse,https://pbs.twimg.com/profile_banners/937962626222497793/1573131283,http://pbs.twimg.com/profile_images/994485257327046656/8DSy51HP_normal.jpg,596322.0,https://t.co/CELXEGzKqt,False,['https://t.co/lbKaKXm7kl'],1,https://www.devdiscourse.com/article/entertainment/1394262-aquaman-2-well-be-coming-back-says-amber-heard
1346573680520929281,2021-01-05 21:45:58+00:00,"Amber Heard dealt blow in $100m US lawsuit against Johnny Depp https://t.co/SYLKrYYAVQ 

#WallSt",en,,,"[{'indices': [89, 96], 'text': 'WallSt'}]",,[],"[{'display_url': 'hedgeaccordingly.com/amber-heard-de…', 'indices': [63, 86], 'expanded_url': 'https://hedgeaccordingly.com/amber-heard-dealt-blow-in-100m-us-lawsuit-against-johnny-depp/?utm_campaign=amber-heard-dealt-blow-in-100m-us-lawsuit-against-johnny-depp&utm_medium=twitter&utm_source=twitter', 'url': 'https://t.co/SYLKrYYAVQ'}]",[],"<a href=""https://tradeforprofit.net"" rel=""nofollow"">Hedgely WP</a>",,,,,,,,,,,,,,561742581.0,2012-04-24 02:32:10+00:00,"A Decade of Business, Political, & Wall St. News & Analysis",16477.0,11056.0,,,HEDGE accordingly📈,HAccordingly,https://pbs.twimg.com/profile_banners/561742581/1416283457,http://pbs.twimg.com/profile_images/1110571970326941696/H39FReKm_normal.png,575726.0,https://t.co/EPwefgVY6w,False,['https://t.co/SYLKrYYAVQ'],1,https://www.hedgeaccordingly.com
1351745517471100932,2021-01-20 04:17:00+00:00,Los amores de Elon Musk: Su pelea con Johnny Depp por Amber Heard a su sueño de mudarse a Marte con la cantante Grimes https://t.co/nX1AeHs4rH,es,,,[],,[],"[{'display_url': 'j.mp/39Ovy5M', 'indices': [119, 142], 'expanded_url': 'https://j.mp/39Ovy5M', 'url': 'https://t.co/nX1AeHs4rH'}]",[],"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,,,,,124172948.0,2010-03-18 14:02:00+00:00,"Información e Investigación. 
DESCARGA NUESTRA APP AQUÍ 📲
https://t.co/kYU2Z1T11G

Instagram: https://t.co/sCftVquHBX 
Telegram: https://t.co/X5c1QH76Kt 📲",7067685.0,173.0,,Venezuela,La Patilla,la_patilla,https://pbs.twimg.com/profile_banners/124172948/1500301243,http://pbs.twimg.com/profile_images/1341052233660702725/LhVq9OY0_normal.jpg,5751814.0,https://t.co/t8x20yFxmB,True,['https://t.co/nX1AeHs4rH'],1,https://dqtjif.bitlydns.net/2021/01/19/los-amores-de-elon-musk-su-pelea-con-johnny-depp-por-amber-heard-a-su-sueno-de-mudarse-a-marte-con-la-cantante-grimes/
